0.0035286704473850017, 0.01590106007067149
0.05469439193446757, 0.11660777385159027
0.09527410207939507, 0.20141342756183744
0.1323251417769376, 0.27031802120141346
0.17114051669817265, 0.34275618374558303
0.22583490863264022, 0.4257950530035336
0.29817265280403277, 0.5282685512367492
0.3634530560806553, 0.6095406360424028
0.43402646502835535, 0.6749116607773852
0.527536231884058, 0.7402826855123675
0.6139886578449905, 0.7720848056537103
0.6845620667926906, 0.8003533568904594
0.8063011972274732, 0.8303886925795054
0.9068683049779458, 0.8409893992932862
1.016257088846881, 0.8515901060070672
1.1062381852551986, 0.8551236749116609
1.2385633270321361, 0.8621908127208482
1.3320730938878387, 0.8621908127208482
1.4308758664146186, 0.8621908127208482
1.5067422810333961, 0.8604240282685514
1.6161310649023315, 0.8498233215547704
1.7219911783238815, 0.8445229681978799
1.836672967863894, 0.8392226148409895
1.9160680529300569, 0.8356890459363958
2.0219281663516067, 0.8286219081272086
2.120730938878387, 0.8197879858657244
2.219533711405167, 0.795053003533569
2.2901071203528667, 0.7773851590106007
2.360680529300567, 0.7279151943462898
2.4400756143667297, 0.6590106007067138
2.5106490233144294, 0.549469964664311
2.5424070573408946, 0.4717314487632509
2.5776937618147446, 0.3462897526501767
2.5882797731569, 0.2561837455830389
2.61650913673598, 0.15724381625441697
2.625330812854442, 0.07243816254416968
2.6306238185255197, 0.01590106007067149
